,Unnamed: 0,Unnamed: 0.1,URL,address,signal,lat,lng
68,68,68,https://www.tripadvisor.com/Attraction_Review-g60745-d3663466-Reviews-Sugar_Heaven-Boston_Massachusetts.html,"669 Boylston St, Boston, MA 02116-2867",finish,42.34990579999999,-71.0787984
69,69,69,https://www.tripadvisor.com/Attraction_Review-g60745-d606082-Reviews-Windsor_Button-Boston_Massachusetts.html,"35 Temple Pl, Boston, MA 02111-1305",finish,42.3550875,-71.0621498
70,70,70,https://www.tripadvisor.com/Attraction_Review-g60890-d102692-Reviews-Harvard_Cooperative_Society-Cambridge_Massachusetts.html,"1400 Massachusetts Ave, Cambridge, MA 02138-3807",finish,42.3737459,-71.119646
71,71,71,https://www.tripadvisor.com/Attraction_Review-g60745-d1165261-Reviews-Second_Time_Around-Boston_Massachusetts.html,"219 Newbury St, Boston, MA 02116-2569",finish,42.3500985,-71.0814363
72,72,72,https://www.tripadvisor.com/Attraction_Review-g60745-d16658125-Reviews-In_Your_Ear_Records-Boston_Massachusetts.html,"957 Commonwealth Ave, Boston, MA 02215-1311",finish,42.3519084,-71.1191032
73,73,73,https://www.tripadvisor.com/Attraction_Review-g60745-d548127-Reviews-Louis_Boston-Boston_Massachusetts.html,"234 Berkeley St, Boston, MA 02116-3186",finish,42.3515469,-71.0736852
74,74,74,https://www.tripadvisor.com/Attraction_Review-g60745-d8015340-Reviews-Italian_7-Boston_Massachusetts.html,"347 Hanover St, Boston, MA 02113-1910",finish,42.3645236,-71.0535371
75,75,75,https://www.tripadvisor.com/Attraction_Review-g60745-d15562110-Reviews-Serenella-Boston_Massachusetts.html,"134 Newbury St, Boston, MA 02116-2904",finish,42.3509198,-71.0767705
76,76,76,https://www.tripadvisor.com/Attraction_Review-g60745-d2492077-Reviews-Lekker_Home-Boston_Massachusetts.html,"1313 Washington St, Boston, MA 02118",finish,42.3420302,-71.0684375
77,77,77,https://www.tripadvisor.com/Attraction_Review-g60890-d271404-Reviews-Cambridge_Multicultural_Arts_Center-Cambridge_Massachusetts.html,"41 2nd St, Cambridge, MA 02141-1733",finish,42.36982039999999,-71.07924729999999
78,78,78,https://www.tripadvisor.com/Attraction_Review-g60890-d548114-Reviews-The_Garment_District-Cambridge_Massachusetts.html,"200 Broadway, Cambridge, MA 02139-1944",finish,42.3658874,-71.0930228
79,79,79,https://www.tripadvisor.com/Attraction_Review-g60745-d15641389-Reviews-Downtown_Crossing-Boston_Massachusetts.html,"24 Winter St, Boston, MA 02108-4704",finish,42.3555454,-71.061263
80,80,80,https://www.tripadvisor.com/Attraction_Review-g60745-d10393542-Reviews-Travel_Leisure-Boston_Massachusetts.html,"Airport Road Terminal E, Security Checkpoint, Boston, MA 02128",finish,42.3646347,-71.0217329
81,81,81,https://www.tripadvisor.com/Attraction_Review-g60890-d12659601-Reviews-MIT_List_Visual_Arts_Center-Cambridge_Massachusetts.html,"20 Ames St, Cambridge, MA 02142-1308",finish,42.3608068,-71.08768479999999
82,82,82,https://www.tripadvisor.com/Attraction_Review-g60890-d17326371-Reviews-The_Coop-Cambridge_Massachusetts.html,"80 Broadway, Cambridge, MA 02142-1034",finish,42.3630202,-71.0863337
83,83,83,https://www.tripadvisor.com/Attraction_Review-g60745-d1876164-Reviews-Grand_Circle_Gallery-Boston_Massachusetts.html,"347 Congress St, Boston, MA 02210-1230",finish,42.35024250000001,-71.0488946
84,84,84,https://www.tripadvisor.com/Attraction_Review-g60745-d21343271-Reviews-American_Stonecraft-Boston_Massachusetts.html,"100 Hanover St, Boston, MA 02108-2407",finish,42.3620534,-71.05704399999999
85,85,85,https://www.tripadvisor.com/Attraction_Review-g60745-d20160578-Reviews-Paddywax_Candle_Bar-Boston_Massachusetts.html,"119 Newbury St, Boston, MA 02116-2992",finish,42.35149970000001,-71.0763563
86,86,86,https://www.tripadvisor.com/Attraction_Review-g60745-d19892151-Reviews-Urban_Renewals_Family_Thrift_Center-Boston_Massachusetts.html,"630 American Legion Hwy, Boston, MA 02131-3901",finish,42.2839477,-71.1112437
87,87,87,https://www.tripadvisor.com/Attraction_Review-g60745-d18962528-Reviews-Stitch_and_Tickle-Boston_Massachusetts.html,"63 Thayer St, Boston, MA 02118-2483",finish,42.3425671,-71.06441769999999
88,88,88,https://www.tripadvisor.com/Attraction_Review-g60745-d18716740-Reviews-Z_Gallery-Boston_Massachusetts.html,"391 Dudley St, Boston, MA 02119-3366",finish,42.3260651,-71.0755293
89,89,89,https://www.tripadvisor.com/Attraction_Review-g60745-d17582409-Reviews-Cool_Marttha-Boston_Massachusetts.html,"Boston, MA, USA",finish,42.3600825,-71.0588801
